"agency_cd","site_no","Date","GH","GH_cd"
"USGS","03447687",2017-03-07,3.96,"A"
"USGS","03447687",2017-03-08,4.04,"A"
"USGS","03447687",2017-03-09,4.02,"A"
"USGS","03447687",2017-03-10,4.01,"A"
"USGS","03447687",2017-03-11,4.03,"A"
"USGS","03447687",2017-03-12,4.02,"A"
"USGS","03447687",2017-03-13,4.07,"A"
"USGS","03447687",2017-03-14,4.12,"A"
"USGS","03447687",2017-03-15,4.08,"A"
"USGS","03447687",2017-03-16,3.99,"A"
"USGS","03447687",2017-03-17,3.95,"A"
"USGS","03447687",2017-03-18,4,"A"
"USGS","03447687",2017-03-19,4,"A"
"USGS","03447687",2017-03-20,3.95,"A"
"USGS","03447687",2017-03-21,3.94,"A"
"USGS","03447687",2017-03-22,4.8,"A"
"USGS","03447687",2017-03-23,4.47,"A"
"USGS","03447687",2017-03-24,4.18,"A"
"USGS","03447687",2017-03-25,4.11,"A"
"USGS","03447687",2017-03-26,4.19,"A"
"USGS","03447687",2017-03-27,4.45,"A"
"USGS","03447687",2017-03-28,4.8,"A"
"USGS","03447687",2017-03-29,4.75,"A"
"USGS","03447687",2017-03-30,4.51,"A"
"USGS","03447687",2017-03-31,8.26,"A"
"USGS","03447687",2017-04-01,8.62,"A"
"USGS","03447687",2017-04-02,6.19,"A"
"USGS","03447687",2017-04-03,6.7,"A"
"USGS","03447687",2017-04-04,9.19,"A"
"USGS","03447687",2017-04-05,8.21,"A"
"USGS","03447687",2017-04-06,9.17,"A"
"USGS","03447687",2017-04-07,7.82,"A"
"USGS","03447687",2017-04-08,6.64,"A"
"USGS","03447687",2017-04-09,6.11,"A"
"USGS","03447687",2017-04-10,5.76,"A"
"USGS","03447687",2017-04-11,5.52,"A"
"USGS","03447687",2017-04-12,5.35,"A"
"USGS","03447687",2017-04-13,5.2,"A"
"USGS","03447687",2017-04-14,5.08,"A"
"USGS","03447687",2017-04-15,5.11,"A"
"USGS","03447687",2017-04-16,5.01,"A"
"USGS","03447687",2017-04-17,4.92,"A"
"USGS","03447687",2017-04-18,4.98,"A"
"USGS","03447687",2017-04-19,5.14,"A"
"USGS","03447687",2017-04-20,5.38,"A"
"USGS","03447687",2017-04-21,5.28,"A"
"USGS","03447687",2017-04-22,5.35,"A"
"USGS","03447687",2017-04-23,6.64,"A"
"USGS","03447687",2017-04-24,10.12,"A"
"USGS","03447687",2017-04-25,10.33,"A"
"USGS","03447687",2017-04-26,8.42,"A"
"USGS","03447687",2017-04-27,6.79,"A"
"USGS","03447687",2017-04-28,6.45,"A"
"USGS","03447687",2017-04-29,6.09,"A"
"USGS","03447687",2017-04-30,5.86,"A"
"USGS","03447687",2017-05-01,6.26,"A"
"USGS","03447687",2017-05-02,7.22,"A"
"USGS","03447687",2017-05-03,6.5,"A"
"USGS","03447687",2017-05-04,6.24,"A"
"USGS","03447687",2017-05-05,9.28,"A"
"USGS","03447687",2017-05-06,8.9,"A"
"USGS","03447687",2017-05-07,7.31,"A"
"USGS","03447687",2017-05-08,6.65,"A"
"USGS","03447687",2017-05-09,6.29,"A"
"USGS","03447687",2017-05-10,6.03,"A"
"USGS","03447687",2017-05-11,5.83,"A"
"USGS","03447687",2017-05-12,5.73,"A"
"USGS","03447687",2017-05-13,5.95,"A"
"USGS","03447687",2017-05-14,5.76,"A"
"USGS","03447687",2017-05-15,5.51,"A"
"USGS","03447687",2017-05-16,5.34,"A"
"USGS","03447687",2017-05-17,5.23,"A"
"USGS","03447687",2017-05-18,5.13,"A"
"USGS","03447687",2017-05-19,5.15,"A"
"USGS","03447687",2017-05-20,5.42,"A"
"USGS","03447687",2017-05-21,7.12,"A"
"USGS","03447687",2017-05-22,8.77,"A"
"USGS","03447687",2017-05-23,7.63,"A"
"USGS","03447687",2017-05-24,7.75,"A"
"USGS","03447687",2017-05-25,8.79,"A"
"USGS","03447687",2017-05-26,7.84,"A"
"USGS","03447687",2017-05-27,6.72,"A"
"USGS","03447687",2017-05-28,6.37,"A"
"USGS","03447687",2017-05-29,6.08,"A"
"USGS","03447687",2017-05-30,5.86,"A"
"USGS","03447687",2017-05-31,5.7,"A"
"USGS","03447687",2017-06-01,5.56,"A"
"USGS","03447687",2017-06-02,5.41,"A"
"USGS","03447687",2017-06-03,5.35,"A"
"USGS","03447687",2017-06-04,5.44,"A"
"USGS","03447687",2017-06-05,5.64,"A"
"USGS","03447687",2017-06-06,5.59,"A"
"USGS","03447687",2017-06-07,5.32,"A"
"USGS","03447687",2017-06-08,5.28,"A"
"USGS","03447687",2017-06-09,5.31,"A"
"USGS","03447687",2017-06-10,5.1,"A"
"USGS","03447687",2017-06-11,4.98,"A"
"USGS","03447687",2017-06-12,4.91,"A"
"USGS","03447687",2017-06-13,5.01,"A"
"USGS","03447687",2017-06-14,5.24,"A"
"USGS","03447687",2017-06-15,5.13,"A"
"USGS","03447687",2017-06-16,5.49,"A"
"USGS","03447687",2017-06-17,5.39,"A"
"USGS","03447687",2017-06-18,5.23,"A"
"USGS","03447687",2017-06-19,5.02,"A"
"USGS","03447687",2017-06-20,5.1,"A"
"USGS","03447687",2017-06-21,4.95,"A"
"USGS","03447687",2017-06-22,4.91,"A"
"USGS","03447687",2017-06-23,5.43,"A"
"USGS","03447687",2017-06-24,5.61,"A"
"USGS","03447687",2017-06-25,5.36,"A"
"USGS","03447687",2017-06-26,5.06,"A"
"USGS","03447687",2017-06-27,4.88,"A"
"USGS","03447687",2017-06-28,4.75,"A"
"USGS","03447687",2017-06-29,4.67,"A"
"USGS","03447687",2017-06-30,5.02,"A"
"USGS","03447687",2017-07-01,5.42,"A"
"USGS","03447687",2017-07-02,5.68,"A"
"USGS","03447687",2017-07-03,5.33,"A"
"USGS","03447687",2017-07-04,5.84,"A"
"USGS","03447687",2017-07-05,5.14,"A"
"USGS","03447687",2017-07-06,4.98,"A"
"USGS","03447687",2017-07-07,4.79,"A"
"USGS","03447687",2017-07-08,4.98,"A"
"USGS","03447687",2017-07-09,5.95,"A"
"USGS","03447687",2017-07-10,4.92,"A"
"USGS","03447687",2017-07-11,4.68,"A"
"USGS","03447687",2017-07-12,4.59,"A"
"USGS","03447687",2017-07-13,4.93,"A"
"USGS","03447687",2017-07-14,5.59,"A"
"USGS","03447687",2017-07-15,6.47,"A"
"USGS","03447687",2017-07-16,6.38,"A"
"USGS","03447687",2017-07-17,6,"A"
"USGS","03447687",2017-07-18,5.58,"A"
"USGS","03447687",2017-07-19,5.61,"A"
"USGS","03447687",2017-07-20,5.11,"A"
"USGS","03447687",2017-07-21,4.84,"A"
"USGS","03447687",2017-07-22,4.68,"A"
"USGS","03447687",2017-07-23,4.69,"A"
"USGS","03447687",2017-07-24,4.97,"A"
"USGS","03447687",2017-07-25,4.72,"A"
"USGS","03447687",2017-07-26,4.9,"A"
"USGS","03447687",2017-07-27,4.78,"A"
"USGS","03447687",2017-07-28,4.88,"A"
"USGS","03447687",2017-07-29,4.73,"A"
"USGS","03447687",2017-07-30,4.49,"A"
"USGS","03447687",2017-07-31,4.35,"A"
"USGS","03447687",2017-08-01,4.27,"A"
"USGS","03447687",2017-08-02,4.24,"A"
"USGS","03447687",2017-08-03,4.21,"A"
"USGS","03447687",2017-08-04,4.19,"A"
"USGS","03447687",2017-08-05,4.43,"A"
"USGS","03447687",2017-08-06,4.24,"A"
"USGS","03447687",2017-08-07,4.66,"A"
"USGS","03447687",2017-08-08,5.18,"A"
"USGS","03447687",2017-08-09,4.87,"A"
"USGS","03447687",2017-08-10,4.58,"A"
"USGS","03447687",2017-08-11,5,"A"
"USGS","03447687",2017-08-12,6.21,"A"
"USGS","03447687",2017-08-13,5.98,"A"
"USGS","03447687",2017-08-14,5.77,"A"
"USGS","03447687",2017-08-15,5.41,"A"
"USGS","03447687",2017-08-16,5.14,"A"
"USGS","03447687",2017-08-17,5.32,"A"
"USGS","03447687",2017-08-18,5.2,"A"
"USGS","03447687",2017-08-19,4.69,"A"
"USGS","03447687",2017-08-20,4.51,"A"
"USGS","03447687",2017-08-21,4.4,"A"
"USGS","03447687",2017-08-22,4.36,"A"
"USGS","03447687",2017-08-23,4.29,"A"
"USGS","03447687",2017-08-24,4.22,"A"
"USGS","03447687",2017-08-25,4.15,"A"
"USGS","03447687",2017-08-26,4.11,"A"
"USGS","03447687",2017-08-27,4.13,"A"
"USGS","03447687",2017-08-28,4.13,"A"
"USGS","03447687",2017-08-29,4.08,"A"
"USGS","03447687",2017-08-30,4.07,"A"
"USGS","03447687",2017-08-31,4.35,"A"
"USGS","03447687",2017-09-01,4.98,"A"
"USGS","03447687",2017-09-02,5.62,"A"
"USGS","03447687",2017-09-03,4.91,"A"
"USGS","03447687",2017-09-04,4.49,"A"
"USGS","03447687",2017-09-05,4.52,"A"
"USGS","03447687",2017-09-06,5.95,"A"
"USGS","03447687",2017-09-07,5.75,"A"
"USGS","03447687",2017-09-08,5.03,"A"
"USGS","03447687",2017-09-09,4.72,"A"
"USGS","03447687",2017-09-10,4.56,"A"
"USGS","03447687",2017-09-11,4.6,"A"
"USGS","03447687",2017-09-12,9.04,"A"
"USGS","03447687",2017-09-13,8.92,"A"
"USGS","03447687",2017-09-14,6.53,"A"
"USGS","03447687",2017-09-15,5.76,"A"
"USGS","03447687",2017-09-16,5.41,"A"
"USGS","03447687",2017-09-17,5.16,"A"
"USGS","03447687",2017-09-18,4.98,"A"
"USGS","03447687",2017-09-19,4.86,"A"
"USGS","03447687",2017-09-20,4.76,"A"
"USGS","03447687",2017-09-21,4.69,"A"
"USGS","03447687",2017-09-22,4.65,"A"
"USGS","03447687",2017-09-23,4.59,"A"
"USGS","03447687",2017-09-24,4.52,"A"
"USGS","03447687",2017-09-25,4.45,"A"
"USGS","03447687",2017-09-26,4.4,"A"
"USGS","03447687",2017-09-27,4.36,"A"
"USGS","03447687",2017-09-28,4.32,"A"
"USGS","03447687",2017-09-29,4.26,"A"
"USGS","03447687",2017-09-30,4.24,"A"
"USGS","03447687",2017-10-01,4.19,"A"
"USGS","03447687",2017-10-02,4.15,"A"
"USGS","03447687",2017-10-03,4.14,"A"
"USGS","03447687",2017-10-04,4.13,"A"
"USGS","03447687",2017-10-05,4.11,"A"
"USGS","03447687",2017-10-06,4.08,"A"
"USGS","03447687",2017-10-07,4.07,"A"
"USGS","03447687",2017-10-08,4.53,"A"
"USGS","03447687",2017-10-09,8.17,"A"
"USGS","03447687",2017-10-10,7.84,"A"
"USGS","03447687",2017-10-11,6,"A"
"USGS","03447687",2017-10-12,5.43,"A"
"USGS","03447687",2017-10-13,5.14,"A"
"USGS","03447687",2017-10-14,4.97,"A"
"USGS","03447687",2017-10-15,4.86,"A"
"USGS","03447687",2017-10-16,4.87,"A"
"USGS","03447687",2017-10-17,4.85,"A"
"USGS","03447687",2017-10-18,4.69,"A"
"USGS","03447687",2017-10-19,4.62,"A"
"USGS","03447687",2017-10-20,4.56,"A"
"USGS","03447687",2017-10-21,4.52,"A"
"USGS","03447687",2017-10-22,4.48,"A"
"USGS","03447687",2017-10-23,7.99,"A"
"USGS","03447687",2017-10-24,12.18,"A"
"USGS","03447687",2017-10-25,11.45,"A"
"USGS","03447687",2017-10-26,10.53,"A"
"USGS","03447687",2017-10-27,7.36,"A"
"USGS","03447687",2017-10-28,6.91,"A"
"USGS","03447687",2017-10-29,10.51,"A"
"USGS","03447687",2017-10-30,9.75,"A"
"USGS","03447687",2017-10-31,7.62,"A"
"USGS","03447687",2017-11-01,6.66,"A"
"USGS","03447687",2017-11-02,6.32,"A"
"USGS","03447687",2017-11-03,6.08,"A"
"USGS","03447687",2017-11-04,6.02,"A"
"USGS","03447687",2017-11-05,5.83,"A"
"USGS","03447687",2017-11-06,5.71,"A"
"USGS","03447687",2017-11-07,6.22,"A"
"USGS","03447687",2017-11-08,6.42,"A"
"USGS","03447687",2017-11-09,5.97,"A"
"USGS","03447687",2017-11-10,5.77,"A"
"USGS","03447687",2017-11-11,5.61,"A"
"USGS","03447687",2017-11-12,5.51,"A"
"USGS","03447687",2017-11-13,5.46,"A"
"USGS","03447687",2017-11-14,5.38,"A"
"USGS","03447687",2017-11-15,5.32,"A"
"USGS","03447687",2017-11-16,5.27,"A"
"USGS","03447687",2017-11-17,5.21,"A"
"USGS","03447687",2017-11-18,5.16,"A"
"USGS","03447687",2017-11-19,5.22,"A"
"USGS","03447687",2017-11-20,5.16,"A"
"USGS","03447687",2017-11-21,5.08,"A"
"USGS","03447687",2017-11-22,5.05,"A"
"USGS","03447687",2017-11-23,5,"A"
"USGS","03447687",2017-11-24,4.97,"A"
"USGS","03447687",2017-11-25,4.94,"A"
"USGS","03447687",2017-11-26,4.91,"A"
"USGS","03447687",2017-11-27,4.86,"A"
"USGS","03447687",2017-11-28,4.83,"A"
"USGS","03447687",2017-11-29,4.81,"A"
"USGS","03447687",2017-11-30,4.8,"A"
"USGS","03447687",2017-12-01,4.79,"A"
"USGS","03447687",2017-12-02,4.77,"A"
"USGS","03447687",2017-12-03,4.74,"A"
"USGS","03447687",2017-12-04,4.7,"A"
"USGS","03447687",2017-12-05,4.74,"A"
"USGS","03447687",2017-12-06,5.06,"A"
"USGS","03447687",2017-12-07,4.86,"A"
"USGS","03447687",2017-12-08,4.79,"A"
"USGS","03447687",2017-12-09,4.98,"A"
"USGS","03447687",2017-12-10,4.94,"A"
"USGS","03447687",2017-12-11,4.81,"A"
"USGS","03447687",2017-12-12,4.87,"A"
"USGS","03447687",2017-12-13,4.88,"A"
"USGS","03447687",2017-12-14,4.82,"A"
"USGS","03447687",2017-12-15,4.78,"A"
"USGS","03447687",2017-12-16,4.74,"A"
"USGS","03447687",2017-12-17,4.7,"A"
"USGS","03447687",2017-12-18,4.71,"A"
"USGS","03447687",2017-12-19,4.74,"A"
"USGS","03447687",2017-12-20,5.21,"A"
"USGS","03447687",2017-12-21,5.96,"A"
"USGS","03447687",2017-12-22,5.41,"A"
"USGS","03447687",2017-12-23,5.2,"A"
"USGS","03447687",2017-12-24,5.39,"A"
"USGS","03447687",2017-12-25,5.26,"A"
"USGS","03447687",2017-12-26,5.06,"A"
"USGS","03447687",2017-12-27,4.97,"A"
"USGS","03447687",2017-12-28,4.9,"A"
"USGS","03447687",2017-12-29,4.85,"A"
"USGS","03447687",2017-12-30,4.82,"A"
"USGS","03447687",2017-12-31,4.78,"A"
"USGS","03447687",2018-01-01,4.71,"A"
"USGS","03447687",2018-01-02,4.55,"A"
"USGS","03447687",2018-01-03,4.62,"A"
"USGS","03447687",2018-01-04,4.7,"A"
"USGS","03447687",2018-01-05,4.62,"A"
"USGS","03447687",2018-01-06,4.63,"A"
"USGS","03447687",2018-01-07,4.69,"A"
"USGS","03447687",2018-01-08,4.75,"A"
"USGS","03447687",2018-01-09,4.67,"A"
"USGS","03447687",2018-01-10,4.62,"A"
"USGS","03447687",2018-01-11,5.31,"A"
"USGS","03447687",2018-01-12,9.74,"A"
"USGS","03447687",2018-01-13,10.19,"A"
"USGS","03447687",2018-01-14,9.79,"A"
"USGS","03447687",2018-01-15,8.08,"A"
"USGS","03447687",2018-01-16,6.46,"A"
"USGS","03447687",2018-01-17,6.13,"A"
"USGS","03447687",2018-01-18,5.88,"A"
"USGS","03447687",2018-01-19,5.72,"A"
"USGS","03447687",2018-01-20,5.61,"A"
"USGS","03447687",2018-01-21,5.53,"A"
"USGS","03447687",2018-01-22,5.5,"A"
"USGS","03447687",2018-01-23,7.06,"A"
"USGS","03447687",2018-01-24,6.65,"A"
"USGS","03447687",2018-01-25,6.03,"A"
"USGS","03447687",2018-01-26,5.79,"A"
"USGS","03447687",2018-01-27,5.67,"A"
"USGS","03447687",2018-01-28,5.99,"A"
"USGS","03447687",2018-01-29,6.71,"A"
"USGS","03447687",2018-01-30,6.25,"A"
"USGS","03447687",2018-01-31,5.93,"A"
"USGS","03447687",2018-02-01,5.78,"A"
"USGS","03447687",2018-02-02,5.73,"A"
"USGS","03447687",2018-02-03,5.57,"A"
"USGS","03447687",2018-02-04,6.41,"A"
"USGS","03447687",2018-02-05,7.14,"A"
"USGS","03447687",2018-02-06,6.32,"A"
"USGS","03447687",2018-02-07,7.62,"A"
"USGS","03447687",2018-02-08,8.88,"A"
"USGS","03447687",2018-02-09,7.58,"A"
"USGS","03447687",2018-02-10,7.07,"A"
"USGS","03447687",2018-02-11,10.51,"A"
"USGS","03447687",2018-02-12,11.13,"A"
"USGS","03447687",2018-02-13,10.84,"A"
"USGS","03447687",2018-02-14,10.53,"A"
"USGS","03447687",2018-02-15,9.36,"A"
"USGS","03447687",2018-02-16,7.73,"A"
"USGS","03447687",2018-02-17,7.2,"A"
"USGS","03447687",2018-02-18,6.97,"A"
"USGS","03447687",2018-02-19,6.73,"A"
"USGS","03447687",2018-02-20,6.6,"A"
"USGS","03447687",2018-02-21,6.51,"A"
"USGS","03447687",2018-02-22,6.56,"A"
"USGS","03447687",2018-02-23,6.38,"A"
"USGS","03447687",2018-02-24,6.26,"A"
"USGS","03447687",2018-02-25,6.24,"A"
"USGS","03447687",2018-02-26,6.19,"A"
"USGS","03447687",2018-02-27,6.04,"A"
"USGS","03447687",2018-02-28,5.98,"A"
"USGS","03447687",2018-03-01,7.18,"A"
"USGS","03447687",2018-03-02,7.12,"A"
"USGS","03447687",2018-03-03,6.51,"A"
"USGS","03447687",2018-03-04,6.25,"A"
"USGS","03447687",2018-03-05,6.1,"A"
"USGS","03447687",2018-03-06,6.18,"A"
"USGS","03447687",2018-03-07,6.5,"A"
"USGS","03447687",2018-03-08,6.13,"A"
"USGS","03447687",2018-03-09,5.95,"A"
"USGS","03447687",2018-03-10,5.86,"A"
"USGS","03447687",2018-03-11,5.82,"A"
"USGS","03447687",2018-03-12,6.14,"A"
"USGS","03447687",2018-03-13,6.07,"A"
"USGS","03447687",2018-03-14,5.85,"A"
"USGS","03447687",2018-03-15,5.75,"A"
"USGS","03447687",2018-03-16,5.68,"A"
"USGS","03447687",2018-03-17,5.62,"A"
"USGS","03447687",2018-03-18,5.58,"A"
"USGS","03447687",2018-03-19,5.55,"A"
"USGS","03447687",2018-03-20,6.04,"A"
"USGS","03447687",2018-03-21,5.97,"A"
"USGS","03447687",2018-03-22,5.68,"A"
"USGS","03447687",2018-03-23,5.55,"A"
"USGS","03447687",2018-03-24,5.51,"A"
"USGS","03447687",2018-03-25,5.92,"A"
"USGS","03447687",2018-03-26,5.91,"A"
"USGS","03447687",2018-03-27,5.67,"A"
"USGS","03447687",2018-03-28,5.61,"A"
"USGS","03447687",2018-03-29,5.55,"A"
"USGS","03447687",2018-03-30,5.72,"A"
"USGS","03447687",2018-03-31,5.6,"A"
"USGS","03447687",2018-04-01,5.46,"A"
"USGS","03447687",2018-04-02,5.41,"A"
"USGS","03447687",2018-04-03,5.37,"A"
"USGS","03447687",2018-04-04,5.38,"A"
"USGS","03447687",2018-04-05,5.33,"A"
"USGS","03447687",2018-04-06,5.24,"A"
"USGS","03447687",2018-04-07,5.33,"A"
"USGS","03447687",2018-04-08,5.37,"A"
"USGS","03447687",2018-04-09,5.24,"A"
"USGS","03447687",2018-04-10,5.21,"A"
"USGS","03447687",2018-04-11,5.14,"A"
"USGS","03447687",2018-04-12,5.09,"A"
"USGS","03447687",2018-04-13,5.06,"A"
"USGS","03447687",2018-04-14,5.03,"A"
"USGS","03447687",2018-04-15,6.05,"A"
"USGS","03447687",2018-04-16,7.89,"A"
"USGS","03447687",2018-04-17,6.76,"A"
"USGS","03447687",2018-04-18,6.06,"A"
"USGS","03447687",2018-04-19,5.8,"A"
"USGS","03447687",2018-04-20,5.62,"A"
"USGS","03447687",2018-04-21,5.5,"A"
"USGS","03447687",2018-04-22,5.43,"A"
"USGS","03447687",2018-04-23,6.24,"A"
"USGS","03447687",2018-04-24,9.12,"A"
"USGS","03447687",2018-04-25,9.66,"A"
"USGS","03447687",2018-04-26,9.13,"A"
"USGS","03447687",2018-04-27,7.7,"A"
"USGS","03447687",2018-04-28,6.95,"A"
"USGS","03447687",2018-04-29,6.57,"A"
"USGS","03447687",2018-04-30,6.33,"A"
"USGS","03447687",2018-05-01,6.15,"A"
"USGS","03447687",2018-05-02,6,"A"
"USGS","03447687",2018-05-03,5.89,"A"
"USGS","03447687",2018-05-04,5.79,"A"
"USGS","03447687",2018-05-05,5.71,"A"
"USGS","03447687",2018-05-06,5.66,"A"
"USGS","03447687",2018-05-07,5.58,"A"
"USGS","03447687",2018-05-08,5.56,"A"
"USGS","03447687",2018-05-09,5.55,"A"
"USGS","03447687",2018-05-10,5.45,"A"
"USGS","03447687",2018-05-11,5.59,"A"
"USGS","03447687",2018-05-12,5.76,"A"
"USGS","03447687",2018-05-13,5.45,"A"
"USGS","03447687",2018-05-14,5.31,"A"
"USGS","03447687",2018-05-15,5.25,"A"
"USGS","03447687",2018-05-16,9.37,"A"
"USGS","03447687",2018-05-17,10.89,"A"
"USGS","03447687",2018-05-18,13.07,"A"
"USGS","03447687",2018-05-19,15.06,"A"
"USGS","03447687",2018-05-20,13.19,"A"
"USGS","03447687",2018-05-21,10.99,"A"
"USGS","03447687",2018-05-22,9.26,"A"
"USGS","03447687",2018-05-23,7.76,"A"
"USGS","03447687",2018-05-24,7.23,"A"
"USGS","03447687",2018-05-25,6.94,"A"
"USGS","03447687",2018-05-26,7.25,"A"
"USGS","03447687",2018-05-27,9.1,"A"
"USGS","03447687",2018-05-28,9.09,"A"
"USGS","03447687",2018-05-29,11.21,"A"
"USGS","03447687",2018-05-30,15.02,"A"
"USGS","03447687",2018-05-31,15.51,"A"
"USGS","03447687",2018-06-01,14.85,"A"
"USGS","03447687",2018-06-02,13.4,"A"
"USGS","03447687",2018-06-03,11.75,"A"
"USGS","03447687",2018-06-04,10.59,"A"
"USGS","03447687",2018-06-05,9.33,"A"
"USGS","03447687",2018-06-06,8.22,"A"
"USGS","03447687",2018-06-07,7.68,"A"
"USGS","03447687",2018-06-08,7.4,"A"
"USGS","03447687",2018-06-09,7.2,"A"
"USGS","03447687",2018-06-10,7.08,"A"
"USGS","03447687",2018-06-11,7.05,"A"
"USGS","03447687",2018-06-12,6.87,"A"
"USGS","03447687",2018-06-13,6.99,"A"
"USGS","03447687",2018-06-14,6.97,"A"
"USGS","03447687",2018-06-15,6.6,"A"
"USGS","03447687",2018-06-16,6.43,"A"
"USGS","03447687",2018-06-17,6.57,"A"
"USGS","03447687",2018-06-18,6.46,"A"
"USGS","03447687",2018-06-19,6.34,"A"
"USGS","03447687",2018-06-20,6.49,"A"
"USGS","03447687",2018-06-21,6.29,"A"
"USGS","03447687",2018-06-22,6.15,"A"
"USGS","03447687",2018-06-23,5.99,"A"
"USGS","03447687",2018-06-24,5.9,"A"
"USGS","03447687",2018-06-25,5.92,"A"
"USGS","03447687",2018-06-26,6.28,"A"
"USGS","03447687",2018-06-27,6.53,"A"
"USGS","03447687",2018-06-28,6.33,"A"
"USGS","03447687",2018-06-29,6.08,"A"
"USGS","03447687",2018-06-30,5.84,"A"
"USGS","03447687",2018-07-01,5.72,"A"
"USGS","03447687",2018-07-02,5.93,"A"
"USGS","03447687",2018-07-03,5.75,"A"
"USGS","03447687",2018-07-04,5.62,"A"
"USGS","03447687",2018-07-05,5.6,"A"
"USGS","03447687",2018-07-06,5.69,"A"
"USGS","03447687",2018-07-07,5.92,"A"
"USGS","03447687",2018-07-08,5.98,"A"
"USGS","03447687",2018-07-09,5.59,"A"
"USGS","03447687",2018-07-10,5.4,"A"
"USGS","03447687",2018-07-11,5.3,"A"
"USGS","03447687",2018-07-12,5.3,"A"
"USGS","03447687",2018-07-13,5.62,"A"
"USGS","03447687",2018-07-14,5.48,"A"
"USGS","03447687",2018-07-15,5.41,"A"
"USGS","03447687",2018-07-16,5.42,"A"
"USGS","03447687",2018-07-17,5.81,"A"
"USGS","03447687",2018-07-18,5.65,"A"
"USGS","03447687",2018-07-19,5.33,"A"
"USGS","03447687",2018-07-20,5.29,"A"
"USGS","03447687",2018-07-21,5.27,"A"
"USGS","03447687",2018-07-22,5.86,"A"
"USGS","03447687",2018-07-23,5.65,"A"
"USGS","03447687",2018-07-24,5.73,"A"
"USGS","03447687",2018-07-25,6.28,"A"
"USGS","03447687",2018-07-26,5.88,"A"
"USGS","03447687",2018-07-27,5.48,"A"
"USGS","03447687",2018-07-28,5.33,"A"
"USGS","03447687",2018-07-29,5.13,"A"
"USGS","03447687",2018-07-30,5.29,"A"
"USGS","03447687",2018-07-31,5.67,"A"
"USGS","03447687",2018-08-01,6.46,"A"
"USGS","03447687",2018-08-02,9.68,"A"
"USGS","03447687",2018-08-03,10.67,"A"
"USGS","03447687",2018-08-04,11.01,"A"
"USGS","03447687",2018-08-05,10.11,"A"
"USGS","03447687",2018-08-06,9.09,"A"
"USGS","03447687",2018-08-07,7.16,"A"
"USGS","03447687",2018-08-08,7.15,"A"
"USGS","03447687",2018-08-09,6.97,"A"
"USGS","03447687",2018-08-10,6.82,"A"
"USGS","03447687",2018-08-11,7.3,"A"
"USGS","03447687",2018-08-12,6.87,"A"
"USGS","03447687",2018-08-13,6.52,"A"
"USGS","03447687",2018-08-14,6.11,"A"
"USGS","03447687",2018-08-15,5.88,"A"
"USGS","03447687",2018-08-16,5.73,"A"
"USGS","03447687",2018-08-17,5.82,"A"
"USGS","03447687",2018-08-18,5.86,"A"
"USGS","03447687",2018-08-19,5.81,"A"
"USGS","03447687",2018-08-20,6.07,"A"
"USGS","03447687",2018-08-21,5.89,"A"
"USGS","03447687",2018-08-22,5.64,"A"
"USGS","03447687",2018-08-23,5.45,"A"
"USGS","03447687",2018-08-24,5.29,"A"
"USGS","03447687",2018-08-25,5.2,"A"
"USGS","03447687",2018-08-26,5.28,"A"
"USGS","03447687",2018-08-27,5.22,"A"
"USGS","03447687",2018-08-28,5.07,"A"
"USGS","03447687",2018-08-29,4.99,"A"
"USGS","03447687",2018-08-30,5.03,"A"
"USGS","03447687",2018-08-31,4.99,"A"
"USGS","03447687",2018-09-01,4.89,"A"
"USGS","03447687",2018-09-02,4.83,"A"
"USGS","03447687",2018-09-03,4.82,"A"
"USGS","03447687",2018-09-04,4.77,"A"
"USGS","03447687",2018-09-05,4.77,"A"
"USGS","03447687",2018-09-06,4.8,"A"
"USGS","03447687",2018-09-07,4.73,"A"
"USGS","03447687",2018-09-08,4.7,"A"
"USGS","03447687",2018-09-09,4.68,"A"
"USGS","03447687",2018-09-10,4.9,"A"
"USGS","03447687",2018-09-11,5.33,"A"
"USGS","03447687",2018-09-12,5.77,"A"
"USGS","03447687",2018-09-13,5.32,"A"
"USGS","03447687",2018-09-14,5.07,"A"
"USGS","03447687",2018-09-15,4.94,"A"
"USGS","03447687",2018-09-16,7.15,"A"
"USGS","03447687",2018-09-17,9.04,"A"
"USGS","03447687",2018-09-18,6.58,"A"
"USGS","03447687",2018-09-19,5.75,"A"
"USGS","03447687",2018-09-20,5.41,"A"
"USGS","03447687",2018-09-21,5.23,"A"
"USGS","03447687",2018-09-22,5.09,"A"
"USGS","03447687",2018-09-23,4.99,"A"
"USGS","03447687",2018-09-24,4.92,"A"
"USGS","03447687",2018-09-25,5.25,"A"
"USGS","03447687",2018-09-26,5.44,"A"
"USGS","03447687",2018-09-27,5.58,"A"
"USGS","03447687",2018-09-28,6.11,"A"
"USGS","03447687",2018-09-29,5.69,"A"
"USGS","03447687",2018-09-30,5.6,"A"
"USGS","03447687",2018-10-01,5.85,"A"
"USGS","03447687",2018-10-02,5.53,"A"
"USGS","03447687",2018-10-03,5.31,"A"
"USGS","03447687",2018-10-04,5.19,"A"
"USGS","03447687",2018-10-05,5.08,"A"
"USGS","03447687",2018-10-06,5.02,"A"
"USGS","03447687",2018-10-07,5.01,"A"
"USGS","03447687",2018-10-08,5.01,"A"
"USGS","03447687",2018-10-09,4.96,"A"
